player_name,role,mean_final_elo,sd_final_elo,q025,q50,q975
Sheldon Richardson,Rusher,687.502873946052,2.58468497869256,682.436803796103,687.528434874992,692.372369231343
Shy Tuttle,Rusher,705.456225761715,2.12312712662286,701.160634770915,705.465070038137,709.566593305388
Sione Takitaki,Rusher,746.190421488404,0.41770264537941,745.382883971044,746.186754007306,747.023326270981
Solomon Kindley,Blocker,1122.0127621671,2.58275352120931,1117.86840992989,1122.04589447714,1126.4750857375
Solomon Thomas,Rusher,763.52441091226,7.62072849103737,749.725526207675,763.089287959267,778.88477709444
Spencer Brown,Blocker,1097.32805605633,4.62191953373065,1088.55366858683,1097.33563771945,1106.10475936069
Star Lotulelei,Rusher,724.526151396879,2.81719879765024,718.943174151165,724.578531730662,729.869243847431
Stephen Weatherly,Rusher,724.067444061656,2.32998510500615,719.564890888701,724.068569847054,728.587859434168
Steve Mclendon,Rusher,692.637534199057,0.826796454056763,691.000506970263,692.648412368146,694.223723099572
Steven Means,Rusher,692.506081832233,2.51167552136783,687.462048429862,692.614432266122,697.140596513931
Stone Forsythe,Blocker,1123.37926936339,0.379552027080936,1122.62878691033,1123.39689230427,1124.07943717819
Storm Norton,Blocker,1121.34179446702,4.1317550206649,1113.41651401066,1121.33584829293,1129.56222250112
T.J. Edwards,Rusher,739.725805153315,0.530537978909863,738.671065025969,739.732153026604,740.718785330934
T.J. Slaton,Rusher,733.150237928746,2.37930019112624,728.228456224799,733.278072186259,737.434266823494
T.J. Watt,Rusher,811.386315115661,10.5063297978801,791.774461071813,811.102267383152,831.886859082658
T.Y. Mcgill,Rusher,735.84174703661,1.2627710855376,733.144564922865,736.040730725365,737.842668442581
Ta'Quon Graham,Rusher,727.111230339889,2.48050367614277,721.924159513985,727.212708642214,731.580694505301
Taco Charlton,Rusher,691.716860903183,1.56301232422435,688.603804007471,691.741737438207,694.651614706829
Tae Crowder,Rusher,725.638098716621,0.64509803991941,724.314206076671,725.660137450897,726.817692817856
Takkarist Mckinley,Rusher,725.478971122088,3.49826263438373,717.98926442097,725.793646188026,731.58970172478
Tanner Vallejo,Rusher,742.823789872764,0.369773495470254,742.049726147191,742.831681941878,743.459728349924
Tanoh Kpassagnon,Rusher,773.94389442766,2.75703785164189,768.651994127207,773.95531961527,779.073178541762
Tarell Basham,Rusher,741.11495422227,3.57836115581417,733.835746784053,741.266077306961,747.754100057804
Tarron Jackson,Rusher,737.844753130541,3.52125870863764,730.742036932707,738.146188155081,743.90679078433
Tashawn Bower,Rusher,760.209567341816,1.41716669393141,757.340052927503,760.229133745309,762.72469565552
Taven Bryan,Rusher,757.40481500013,6.69053664951911,743.130003246121,758.718322333943,766.236763430323
Taylor Decker,Blocker,1134.95206136702,3.67118423980946,1128.12363939143,1134.87197481807,1142.37982522961
Taylor Lewan,Blocker,1150.00263830587,4.86715273945144,1140.6925803351,1150.02263317371,1159.46931863939
Taylor Moton,Blocker,1160.91852533411,5.71617007373748,1149.96071334181,1160.91366777592,1172.19337357579
Taylor Stallworth,Rusher,782.05916924427,6.56651402347167,767.509997277202,783.075215159386,792.404754188225
Teair Tart,Rusher,699.898404454956,1.93582457852136,696.169331816082,699.900613707959,703.714446700224
Ted Karras,Blocker,1155.54258159662,2.83484535676196,1150.105522734,1155.46380559017,1161.08969198171
Terence Steele,Blocker,1169.64516375292,5.45564077362141,1159.30418378402,1169.61254284336,1180.30145878777
Terrell Lewis,Rusher,745.870056393544,4.18620129865872,737.789916562197,745.904691424781,754.000916011304
Terron Armstead,Blocker,1139.36777515653,3.69866883578201,1133.06949562459,1139.20431677822,1146.82766776511
Tershawn Wharton,Rusher,748.042854709441,4.09335492253446,740.185253207522,748.038623476722,756.118370040468
Teven Jenkins,Blocker,1102.40469971604,5.93323686279863,1092.65139933795,1102.65673391039,1112.49774012574
Tim Settle,Rusher,739.987867224605,2.45909563409863,735.145766692182,740.01317570723,744.680295239777
Tim Ward,Rusher,739.656069680178,2.09480754181825,735.690712532391,739.672231732249,743.676729407198
Tipa Galeai,Rusher,720.389767096072,2.01494654464272,716.284796386549,720.471165624802,724.062920069638
Tom Compton,Blocker,1116.08578063876,6.57164761483075,1104.14746600597,1115.94639033996,1128.8740170167
Tommy Doyle,Blocker,1099.42709158326,0.567382040168411,1098.41177921195,1099.41368262325,1100.5127282605
Tommy Kraemer,Blocker,1122.59802033999,3.0265665476857,1116.95263200575,1122.59023955379,1128.40405152251
Tommy Togiai,Rusher,717.771856832675,1.87263937809419,714.573690887327,717.77720301212,720.80974416937
Trai Turner,Blocker,1121.75405246526,7.49887237718609,1107.28778438755,1121.69720715057,1136.1162625482
Travin Howard,Rusher,747.482752975263,0.144189846882285,747.169584220728,747.509313070558,747.706673827535
Tre'Vour Wallace-Simms,Blocker,1107.92839770053,0.414177851347939,1107.07580739308,1107.99492858752,1108.6699917157
Tremaine Edmunds,Rusher,717.505247799173,1.0305359139159,715.574728995201,717.479777349337,719.508359207483
Trent Brown,Blocker,1150.68209817326,3.39058465950681,1144.39473810435,1150.70650061272,1157.16712622414
Trent Harris,Rusher,746.680072623029,0.698829950725471,745.218367127078,746.683763503759,748.086962554354
Trent Scott,Blocker,1130.15293437819,3.39559411404063,1124.14178459967,1130.09717351904,1136.85624486735
Trent Williams,Blocker,1206.41184708529,3.12935311968794,1200.51633474119,1206.35458061348,1212.55182971225
Trevis Gipson,Rusher,752.207621363918,5.99130262104669,739.623020439938,752.680091528083,762.446485725806
Trey Flowers,Rusher,722.850423282593,3.11225353386424,716.35061826755,723.164896053915,728.194625366956
Trey Hendrickson,Rusher,781.191538019385,5.10954556375911,770.836984181678,781.33606779474,790.917389562129
Trey Hill,Blocker,1108.12766320264,6.16936252755987,1098.40031784062,1108.59256050308,1118.13704276426
Trey Hopkins,Blocker,1171.49868383328,4.22320191550654,1162.99461712567,1171.66231770366,1179.31766547761
Trey Pipkins III,Blocker,1123.01533995688,2.10123189495528,1119.38606525026,1122.85039620831,1127.40943336927
Trey Smith,Blocker,1136.54148685635,8.79042255586772,1120.12822468322,1136.43307995621,1153.92477421045
Tristan Wirfs,Blocker,1167.82857191229,2.36957390903066,1163.47694103471,1167.78626691205,1172.4160701311
Troy Dye,Rusher,749.110884788999,0.0924555623672456,748.913217050371,749.136268682784,749.230961824168
Troy Reeder,Rusher,750.536851202449,1.54289302219326,747.686686131919,750.538208410214,753.390855839044
Trystan Colon,Blocker,1161.27959366377,2.23445517922404,1156.81217875172,1161.31772421393,1165.5795425564
Trysten Hill,Rusher,731.366333211486,2.02656984213538,727.419638505166,731.38159789929,735.177406107422
Ty Nsekhe,Blocker,1134.71767348704,4.00562750509013,1127.51085300471,1134.6463221406,1142.49902041297
Ty Sambrailo,Blocker,1153.99041726017,2.28654217790888,1149.86166488663,1153.9821602785,1158.29238974864
Tyeler Davison,Rusher,737.138075538391,2.47564800406536,732.213331312287,737.251795844041,741.546488605163
Tyler Biadasz,Blocker,1183.13994786929,7.61506621351816,1168.50151494959,1183.05272145637,1198.10195723747
Tyler Lancaster,Rusher,724.652031726197,2.12809007709592,720.359234049668,724.699077985884,728.601493930767
Tyler Larsen,Blocker,1127.86212861414,3.50426595774604,1121.86567886065,1127.77059468528,1134.33873996975
Tyler Shatley,Blocker,1150.90885131735,3.37017039412439,1144.82494802304,1150.75190203039,1157.84588171482
Tyler Shelvin,Rusher,738.516483551284,1.1106293342463,736.019916316915,738.663712285883,740.288706428456
Tyquan Lewis,Rusher,753.857542577218,3.27590320962137,747.566635421266,753.875229476958,760.184202894318
Tyre Phillips,Blocker,1135.93752899555,4.75311322303881,1127.50280634619,1135.74317714737,1145.42443336943
Tyrel Dodson,Rusher,748.85935650088,0.0794761470241663,748.675301920958,748.860811070203,749.009524582562
Tyron Smith,Blocker,1176.58468813581,3.34241673669071,1170.10284165278,1176.56392602195,1183.21787171881
Tyson Alualu,Rusher,737.556011555823,3.37521010547999,730.003254799474,737.583364118083,742.931095611227
Tytus Howard,Blocker,1160.87158823472,4.75247205671437,1151.97664017034,1160.82280178686,1169.99377775856
Tyus Bowser,Rusher,743.630239665908,3.26927997357075,736.858790670328,743.774483241104,749.50007305461
Uchenna Nwosu,Rusher,737.411925690259,2.81926328382144,731.518660742814,737.561873953088,742.559660175349
Ulysees Gilbert III,Rusher,742.397331538674,0.50931274328856,741.240872129178,742.505853473934,743.146074272785
Vernon Butler,Rusher,759.183967234444,3.50333284166665,751.952602384002,759.334690368142,765.563591478288
Victor Dimukeje,Rusher,739.182820484676,0.925403852345583,737.176857473017,739.400053026673,740.530933060231
Vince Biegel,Rusher,752.726716702929,0.107322536420414,752.490683527794,752.737010855296,752.928744330283
Vincent Taylor,Rusher,742.362190419182,1.96937460771422,737.929682550275,742.666908535667,745.398686091952
Vita Vea,Rusher,677.322163100955,2.44887888248839,672.380347591026,677.425612354331,681.808363680928
Von Miller,Rusher,755.623457031275,5.97629813132599,743.940451169185,755.585477365651,767.270736039968
Walker Little,Blocker,1125.79449861584,5.2144570306018,1116.99872891368,1125.53359610476,1135.55761308968
Wes Martin,Blocker,1155.47395640205,1.35393321145747,1152.80090687631,1155.45887078889,1158.21564704573
Wes Schweitzer,Blocker,1141.57439831873,2.49095863090904,1136.98128333663,1141.4717418071,1146.70210969916
Whitney Mercilus,Rusher,736.967383761445,4.1533670580093,728.640990005874,737.00384850957,744.669731875264
Will Bradley-King,Rusher,752.699978559225,2.1580590932592,748.48650262399,752.611683612328,756.447566323478
Will Clapp,Blocker,1146.67940524779,1.31228699515229,1144.10402594589,1146.67023409589,1149.30693119278
Will Fries,Blocker,1129.63608560022,0.491940951788442,1129.01664428227,1129.48804322559,1130.60634276552
Will Hernandez,Blocker,1149.02858854177,4.06242281139864,1141.29368846291,1148.92696102492,1157.04306136386
Will Holden,Blocker,1086.58844779933,1.65623032479026,1083.68436554981,1086.54667825097,1089.62336990823
Will Richardson Jr.,Blocker,1156.05669009467,1.84100767947684,1152.80704803612,1155.92881646063,1160.18126464048
William Gholston,Rusher,689.178857647382,1.81067721782167,685.581892359704,689.225394354378,692.683856261232
Willie Gay,Rusher,738.971965422455,0.874143593281603,737.248652783083,739.003229885823,740.611142769929
Woodrow Hamilton,Rusher,750.275023302628,0.435373580499961,749.324773894893,750.286702323994,751.071858474881
Wyatt Ray,Rusher,725.360360153552,2.14836794372392,720.842492312748,725.489702574173,729.238216779343
Wyatt Raymond,Rusher,720.606044464488,1.60634188968965,717.414105460149,720.630990560759,723.554895987398
Wyatt Teller,Blocker,1162.83806635959,4.22753057635721,1154.59744342989,1162.81990071139,1170.9283996344
Xavier Su'A-Filo,Blocker,1123.28701471096,4.46663044549414,1116.27444921131,1123.56329415342,1130.6901758689
Xavier Williams,Rusher,748.268134922552,0.804562343268133,746.647335810413,748.419904305269,749.514122264875
Yannick Ngakoue,Rusher,757.563273797391,7.29406830491865,743.418804262636,757.564887017788,771.704202670566
Yasir Durant,Blocker,1124.41527586285,1.31087176651373,1122.02165769999,1124.375609324,1127.02986485422
Yetur Gross-Matos,Rusher,762.36688462434,7.53945595293651,746.794162969545,764.501672704486,773.183174853154
Yodny Cajuste,Blocker,1118.05290565848,2.43801022596031,1114.0070774157,1118.05526196448,1122.0901572421
Yosh Nijman,Blocker,1160.18150728067,3.29937921037375,1153.53691703667,1160.2538073874,1166.46323077249
Za'Darius Smith,Rusher,770.205341786795,1.09654928863124,767.814865199794,770.406707732005,771.90637073091
Zach Allen,Rusher,715.078245040374,3.35043391953729,708.690069599151,715.031863546984,721.587393579007
Zach Banner,Blocker,1126.07201454261,0.132104725743732,1125.84660888384,1126.05554737682,1126.36568213828
Zach Cunningham,Rusher,748.273263005501,1.10798247965405,746.140373965396,748.275480362577,750.386486055026
Zach Kerr,Rusher,753.591430115059,1.96664029757675,749.56624348543,753.671775903349,757.143231818654
Zach Sieler,Rusher,753.953275600459,3.79802696032328,746.132148485753,754.1753157639,760.820925094633
Zack Baun,Rusher,745.448271792224,0.630562307561264,744.136475324261,745.468576748798,746.602418805724
Zack Martin,Blocker,1190.7563287179,4.08315135117153,1182.78669506733,1190.7684901697,1198.62335795268
Zaire Franklin,Rusher,745.211512977001,0.269263345193844,744.672320855763,745.216226495409,745.723497899304
Zaven Collins,Rusher,732.940836148617,0.622644343671431,731.67329311985,732.965201586719,734.099291699935
